,logpred
19672975,4.186800389694556
16740058,4.247220626570489
6845926,4.011603300794335
9766228,4.396014081576751
13209514,5.158740087593165
14655328,4.717062989678342
12965538,5.3004653055854645
16556794,4.92780840486646
6388667,4.219354389733979
12496118,4.473010460974258
12863594,4.815572514783649
17667427,4.073344259100596
6536719,4.288738763998237
9901614,4.114817283688161
18154971,4.52371016523391
11743564,4.0151925012133365
164946,5.645937536536374
16376122,5.591052995885306
1740537,4.908094772562712
19659874,4.9852376535651
18564012,4.917296778191791
2008966,4.163188789348575
8814166,4.504699904035792
1421671,4.619085036726493
17892622,4.318595081405688
1219615,5.21632928763314
18979278,5.016504919835609
3670,6.272473887385875
1484031,4.111250831251302
16810190,4.66971323481233
17766955,5.414376886883298
18838712,4.385079333275761
21122097,3.214556580316734
16164802,3.9756210845530644
12913879,5.03529403490314
2017397,5.067770979058199
14518405,4.138666824415413
12932748,4.217276147461409
323635,4.7316312608098565
3240016,4.533101639472023
3012660,4.321054683004851
160952,4.337527047523733
644835,4.043770734352209
19800814,5.285783629081507
166541,4.148365084157717
867220,3.956616842190863
15025291,3.8815498231834438
6410167,4.119383328774311
7895157,5.20800705655924
17529751,4.2191194772213585
18312523,4.840159065159418
13883020,4.652502917523914
950208,4.763543220623501
13393650,4.993400902221358
16805644,3.3176800027077036
15989526,4.721579656706687
12218935,4.908238805499918
9594568,5.755872460322965
8740534,4.8603127867455
16974771,4.658058398605745
6886174,4.337402333747399
11437378,4.752440300837633
3251148,4.413420643349753
13884161,4.257476957210997
850943,4.731060183983311
695216,5.027905439691425
13117034,5.042685623595384
15899550,4.700014375191984
1633420,4.466748808455447
1521318,5.657894373418137
16709795,4.587344310245252
17731452,5.190136906529558
4594699,4.189442039834589
18178745,4.91516068478784
14359256,5.4567778134416125
14693456,4.375204182357934
16439763,5.298273522397491
3433356,4.055753846373052
15853679,5.983676914672637
9777669,4.952077171822406
10809412,4.744396794064004
540131,5.143717722095575
606555,4.448977565029869
20600357,5.364798048294428
13467518,4.360838840884864
1878529,3.944158384820061
8050601,3.9023919321292126
9414160,5.207350777194736
15520566,4.037627939241019
7534891,5.522968425666328
16321028,5.253331370562967
13142351,4.5234657625476355
11067143,4.762300246893794
702166,5.016434899366122
808705,4.67037092015203
18637999,4.1607453900549904
6764653,6.973311193175181
15830578,5.19854280506148
6446115,4.170080033437947
13728259,4.6812870356334395
19183698,4.5866214031423596
5860503,3.861349507696036
9853884,3.9682466736852264
2738331,4.647223558467059
4127402,4.3896862489345505
649878,4.744786072237487
9300693,4.340390776406886
7183072,4.1467900293542534
18485393,5.215655437829732
62891,6.009978408012773
7204547,3.9602562660926184
10862065,4.61634346117563
18960888,5.244600074185342
20542510,5.027703151417286
20746481,5.019981540462163
8311923,4.013961774595284
17404093,5.58987353844126
2412813,4.2291190359707045
16147597,5.319762396352871
20540204,4.699884905270911
4634946,4.200130577215213
3249317,4.250017669829298
11871206,6.415541919273872
113092,4.149485190053715
10881719,5.269400267765695
627505,5.513501231174823
14313481,4.824116522410995
14914810,4.077772937512267
3509280,5.204708485735733
11261796,5.686033385438769
18875814,4.564668895864923
10148581,5.559918272760336
9277671,4.852345192278949
13424903,4.589969634103983
21093522,6.703731527698862
13192574,5.472020849546565
858223,4.691020587925355
20493930,5.8945475041942945
20187293,5.617675637395814
15327483,5.041754414427423
11714338,5.213588411043469
17718891,4.450445256875728
16387780,6.001850943790781
13270663,4.2708379778022785
20558461,4.922798278796163
17477721,6.965797673426637
16447567,4.228165125957727
14805001,5.120366066199173
21162873,4.348851740573195
13431995,4.245313569639654
1624933,5.475610006625236
11520561,4.313563528128288
20635939,5.234707868366954
4845155,4.407679882111822
20774531,4.8750651255032285
1865121,4.218661668160245
13098348,4.729260969591983
6278513,4.864145589244274
15361994,4.617368851714674
3263219,4.271374473469845
6555586,4.528890683476507
20084490,4.385902032042849
6134867,6.188813463424864
14825146,4.857651194917122
1056430,4.41194967707958
2170618,4.653269937891148
13879965,4.82248324238169
3721927,5.847946754984275
16965097,4.163472199509522
11157580,4.544119575087914
19057018,4.372350711064347
15006226,4.599773874715011
17078010,3.793760566663517
7785952,4.012234553863335
12282345,4.266747543535735
1847389,4.541501702996235
8868554,4.787267138998757
18174966,4.594915447121784
6516295,5.659764316713907
13794174,4.51783017918377
8793569,4.885918160459595
13685771,5.314914606795263
1612702,5.85808235719901
15208293,3.851061210829643
16383008,5.176130770190548
7650787,3.9561287901849536
9685085,4.016443230168356
17826411,4.998837616757319
15552245,4.712989969640835
6799999,4.976278366602331
17430696,5.244222476702872
7149657,3.5429835033633177
581118,4.917517958910755
1026531,5.2583329611093435
5319003,4.794220427551571
20815590,4.091823856426684
20398739,4.688175443211827
3343907,4.54503286747598
9048538,4.9706483196823354
7214586,3.7844355264906633
1819115,3.911654639277068
2171504,4.742972546792584
16227540,5.477562802552667
10124343,5.182886476042276
18060123,4.968211838542953
18505469,4.803377644468788
5069803,4.546254123874354
19746513,5.663621802181412
248799,4.576144036461642
18585546,4.091126349442081
6591408,3.354701174348662
19788473,4.57269364353749
4208547,5.164445162436355
19878234,5.240419160346653
12324124,5.386799836043088
5098674,4.372134275004646
704025,5.38909125156305
13332363,5.752946648883524
20654216,4.152068197394881
19982327,4.703102255132167
8596320,4.922573459289808
624301,5.285963885008315
3765357,4.907539014104968
20173955,3.8921325404440443
1854375,3.940380661054638
9213338,5.73670348363817
15099669,4.63267007179304
3467175,4.50872298783296
3970755,4.32594394383334
19530066,5.677951933168486
11676920,4.368125603839864
12696236,4.961123035413084
4867092,4.809103528457537
20279823,4.571905243403143
1994574,4.139476049710445
14238941,5.191140560587705
61333,5.176639198255602
10785957,5.19576049771823
12129295,5.487916524502452
4442539,4.086693163661137
19609919,5.4276776061530505
15178156,4.2519520500108925
7819250,5.417877830089987
18676030,5.610609606951704
10789339,4.541968970893001
20663443,4.880040970835516
18506460,4.62398418751326
6142960,3.791901449447381
13744765,4.1302661091705914
653865,4.606674742668001
15408986,4.590366479898929
6184887,4.461524678235894
6414342,3.9444048438513373
4082062,5.4013096228185535
6031638,5.297350437278753
9318115,5.196043872928681
17463419,5.258703167343941
1398969,4.811624172607715
4208641,5.4240025872101745
7770735,5.5892171326164055
13842166,4.187061555254639
13111973,5.2629930715109605
5049575,4.748815213409143
6316666,3.9530542635029544
18770614,4.057171794611589
15808176,4.181277530467134
14610183,4.510702746903726
14254319,5.379195134840528
9594397,4.679910219166521
7760545,6.253709168394174
17755473,4.579171727930335
11399637,5.416431771963951
17669450,4.951779897968236
10033976,4.553569830104449
9810237,4.767306064587306
18489018,4.5058402500399195
7843345,4.911519709649531
7827072,5.108223331161207
15742423,4.9759210971099845
4296391,4.492867509243219
2000156,5.396108802688221
15719302,5.084429809462378
16929328,4.8043223226231175
8722853,4.4041416887114995
17720095,5.3589481201525695
14058929,4.897342222095287
802498,5.55922504581017
198135,5.424826480192309
16587707,5.400701947920801
1914160,5.269768444191092
5984767,4.92256308396274
4716349,4.112520060762318
3624653,5.007173614821884
20523304,5.0335529668082835
3534897,4.341972332619104
7987209,5.912190621679745
166006,5.433564764023327
7733862,5.1785507665465
7048195,4.104155037151087
630062,4.721480534633871
8663947,4.866893935298398
15553730,4.090613821806553
16587610,4.208099944120962
10435379,2.8777831747176443
20750965,4.8263743117789515
2256519,5.022138882844367
19387941,5.061876840687417
16438613,4.2587970446027965
16904896,5.3920011764043725
14231792,4.140604153229673
15252636,4.863547352785536
20525761,4.795835839957473
21023888,5.466766562367191
3563679,5.695422211824163
14423626,4.468633224848187
19364590,5.623895734657595
8155037,4.69731086307667
3083951,4.431037560431045
658366,5.07999256966276
17764680,4.905392813359031
19134150,4.680133969067816
1114466,5.345689282430545
400984,5.030127015937575
14389026,4.632462035405165
8390906,4.4124494385190305
16120067,4.485714801033554
15649031,5.039653105976941
16457514,5.871157500127099
912663,4.823980119298436
1089293,5.079296952668996
1726243,5.493135163287281
12455401,4.004028035694008
17520753,4.855770202048403
5116726,5.634242980492038
14919883,5.583310955656433
11754673,4.349140296504325
7321054,3.9619513745466524
9022119,3.9182801516685615
13654352,3.952712104785614
13412207,4.765562500813277
8351923,4.857843900465344
7048331,5.343237159214551
16098282,5.397997072527479
19907678,4.309987787321453
12693640,5.037011442113672
5726103,4.428532269975357
2268203,4.960141352792615
14926698,4.251613103918416
17830985,4.43349163881513
14473036,4.703935575795681
13575747,4.2045389406482725
17827996,5.130160013996384
16322236,5.174025604386412
12159390,4.88444490932355
15432445,5.230066431415027
6397592,6.0495169296947555
9238840,5.237903996934266
9300708,5.194106591096319
16558799,4.655542101340697
17421771,5.225975507469224
16177666,4.812754992754544
808841,4.425956147312169
8633878,5.036811368071534
8071757,5.505584244842865
9091944,4.842337435373402
11556005,4.248396430125152
4482913,5.290963390921754
16122441,5.529925041006953
2823227,4.561283161278205
9092270,4.531044659570689
287539,4.60630476899417
4088890,4.4029863210105455
3042598,4.151225890381083
20812387,4.729375394120611
10850008,4.616920430336129
19271500,4.727983150196053
16189987,4.784310381723947
4859903,5.159129699063733
20919726,4.686129350810455
13891181,5.292067276415242
11891142,4.799988331849549
14095224,5.008767172868446
795769,4.88353102254837
13604805,5.274405425495493
10477793,4.556849608908039
8719948,5.401011884998394
17321172,5.389491813322065
7348248,4.562729797789844
3174730,5.16906696586005
14839830,4.613816698250236
15479598,4.101796100643992
20555538,4.271595628818927
12365502,4.9908478871174715
6018589,5.546150505500379
4204367,4.522031242820457
6836332,4.289021115044477
455828,5.11002962957557
1170157,4.350862942197617
13689384,5.055897785224717
7306633,3.5287226749535057
772892,4.04846263334719
18111577,4.986704957502337
12606676,4.909466837949615
1408588,4.1778888003819485
1330056,3.9300630239414875
17989836,6.396309042073651
17331725,4.753559475676674
10106768,4.7955298484015465
12906552,4.284676034311789
5423486,4.636631433636522
4339453,4.499528711682869
17142400,4.780259264662535
12428533,4.550791074845245
3104167,4.425743765371044
14217987,4.778459802347126
16311616,5.532974118472384
15673487,4.0704461112576915
19777412,4.151536992134056
3666709,5.356046720893941
6391569,4.652446582547334
12918424,4.899399429561354
17226607,6.057902312348206
20451669,5.494406687338023
13337377,5.298841439592497
7938594,4.390482922103025
10053592,4.324601900740946
20667471,4.845037944056591
619122,5.005144686744095
3360707,4.654765340489359
14806134,5.438176375409005
16415297,3.8713499354828613
17113174,4.193526152530039
14299472,4.930161825883423
9562343,4.976902313665327
19251655,4.568761866152748
20302205,5.3841125032091215
3237052,4.793744349494032
20064794,5.63133886277333
12871708,4.032585639412034
2152612,4.669303363181329
18913001,4.692687812507046
8704429,3.7630346136824597
17994900,4.688080440228265
4822057,5.103027970337589
15894343,4.006596026023656
20722794,4.68615170866569
1107730,6.184900733841049
16124987,4.196236941642612
3722574,5.120818340191591
21030077,5.786679549457361
18484976,4.187194806248137
16597324,4.1137678051586555
11345105,4.642463771962115
6671805,4.719032996189522
17493147,3.262010233573614
3820516,4.464490357679462
4051584,4.309542081799011
1143727,5.744759869704088
20624372,3.396747497499871
9133627,4.448216419238306
17593796,4.463762947625048
5213767,4.501120803343937
16385586,5.866903540458899
5124772,4.173480497202273
15772473,6.317583705485292
9425087,4.858547796563432
19190476,5.311839076301244
17733528,4.922170334551316
14182963,4.634096391936506
18942870,4.752498631374389
64365,5.448269001355006
15955577,5.243591035077972
12243431,5.1688892759630685
9136041,4.637029629821416
258803,5.714267496341924
17746766,4.113289103732452
4840841,4.163722401996806
15313510,5.942671619325497
16316451,3.646437928436838
9390565,5.273428007171047
14070967,4.113731295511312
17457160,4.190492627737283
6677839,4.885153392712372
9614922,4.425709038329654
18489581,4.4067745381245205
14233670,4.779137658875818
18793901,4.6953329048495815
16254327,4.1340733444487565
908911,4.6832062385448685
15162716,4.175366102348151
17656891,5.9497570230970656
17762733,4.77731069521572
9411562,4.853256164620618
13770768,5.151653988044808
9684366,3.9387214554937104
15121740,4.816504936382957
17539967,4.801456429196949
10127022,4.575512113596082
14094082,4.240044754961088
17828130,4.417037201618067
8921611,4.073125646606152
298909,4.649086102360653
7067466,4.806073372419725
15207202,5.017415656065135
7358905,4.024888025289909
12295920,4.786916936343019
484297,5.3211764584886
20211217,4.665431153055579
732944,4.004711120809034
17416712,5.137774659123089
18898296,4.064826513191792
16859716,4.570384404847302
12855005,4.272773381840047
13060476,4.956531501237193
17945075,4.591937665904259
11100490,3.864110120366716
16114159,4.3573031583214465
18614596,4.456565277192634
6656441,4.417113757268253
725300,5.028761705190367
16594414,5.47992755908982
16468919,5.097904185320616
6789459,5.085590102996791
7499848,5.6253477909843586
17140554,4.443577476255848
8115938,3.884113041985109
5692492,5.442761697654227
5433367,5.429503073952664
13393782,5.4086411370373995
7843320,3.6321608926761666
7747636,5.269991655743259
15230846,4.888135665594759
4936627,4.673944340657704
2483191,4.54218628878517
7291036,3.9059863478915204
14935064,5.06403199537107
12605864,4.704015416517163
1466627,4.061726069191436
7321150,4.037721357519805
11542467,3.8309100741781252
16479217,4.690024180256975
12020409,4.287036056324543
6349146,4.96250734349702
18655886,4.382685135509588
13573310,4.300684354989673
21138554,4.2652003716920115
3751832,4.416455801849228
12073174,5.16419355367478
15902352,4.94092454917588
13185882,4.804806458011015
6987792,4.530783946065321
15454216,4.984849319892933
9493324,4.643949328423132
11202286,4.625420223436331
12678105,5.008653367838906
6116718,4.427563974770654
2284454,4.691732657293053
9646874,5.046570478694446
13652157,4.618223691313095
7599096,5.469369773861263
17972689,4.36833604947528
18238501,4.071029320616103
13376968,5.319521797770221
13656318,5.341803127558019
11868315,4.672335785321814
16580,4.806582787256266
19674542,3.8295752140567565
4431776,4.057209680680609
8043854,6.290803624789332
16367261,4.343239886205034
19309355,5.0586741834889075
15098476,5.941802043350018
20124537,5.102374036619658
1259671,4.7302739640249225
8486946,4.641053872703342
11902812,5.622323180590089
14254221,4.7827080635491015
4729165,5.179875731642535
15061032,5.404212698363272
8846781,4.119923128736719
4789130,4.479867751351355
16742855,5.072187721669902
12490111,4.2186830691660475
17382281,4.344489024902816
15821240,6.064043167092612
19376491,5.798122369718835
12902467,5.253851521172207
15858046,4.682814425365065
3042315,4.790040889749225
5979675,4.490705322408379
17173280,4.8165089060759145
13640771,5.164065143333963
16002841,5.071312203831137
16143253,4.573928753435156
15274477,4.604074084252168
11885653,5.421611595078516
18094438,4.989032281317476
18580167,5.329528351126214
12366845,4.93235519189711
16528086,3.966569407768864
20141920,4.747529243123874
7402303,5.115608304588492
15085230,4.091543025011274
14522062,4.8586343978955755
10497886,4.861564271917956
10676501,4.863823412873304
9189459,4.096267009934417
4916080,5.463026355831711
15037754,4.472364514953073
14506323,4.784875088825392
2543231,6.125508200479008
14216909,4.3973395432073845
719329,5.054671029165915
5688839,4.087753215178758
7726969,4.693912078602936
16844259,4.677169856937571
2310050,4.388372712866716
10056082,3.8190999946294646
12174430,4.408791137885572
18907588,5.81802027885189
16013636,5.103294683004012
19873067,4.547089236278671
16725978,5.096767703030416
1144316,5.970255342475662
6993846,3.666312882625414
16377238,4.6470712886836525
15273279,4.154574190954876
10631203,3.9964471720948476
20353738,5.0892547857689605
13560179,4.535910117372325
13466210,5.325787258425387
14203955,4.13186253843206
11009529,4.182494219488753
17545676,3.8535797688109996
4121947,4.4144842006140586
11742451,4.208909850684119
13251869,4.6445938581411
8906797,4.026805403538402
20947287,4.825131992487602
3953954,4.000928510510073
8514448,4.331661614126644
15396683,4.130162976495829
10721986,4.24195443719565
18183157,5.455950577805283
17287635,5.445563894843791
6262536,4.915764766674749
753446,4.270593098258191
10295857,4.597212254707959
13312655,4.54801105560133
9853100,3.947748817695742
13914201,5.1704154036321714
9426406,4.5290696647794055
13164658,4.685890100949917
6466935,4.36591900970858
9596985,5.932314405353317
20319073,4.313061022198754
8886292,5.330059082509471
11757376,5.187933136408124
13694692,4.22796060140032
5785980,4.395371387473462
4785941,6.143584741939364
7252607,4.746558442691326
20601868,4.778960351029383
7837072,4.4361220797939716
15770540,4.408370176821296
6660461,4.723654357715148
18596546,4.16927334778154
6154274,6.0509700898836325
1256778,5.2569974792546885
9281146,4.387453666893299
7328712,5.084335204329957
11141265,4.393550010762354
3079929,4.2360305156446
4737529,4.0366742124819694
20548992,4.8162596299594975
19503134,4.934676310596677
17346013,4.966957305518049
10391455,4.419493655954333
4449489,5.053481269477382
12169862,4.990051314760149
14658952,4.793020643754031
16976980,4.547342032674477
13398879,4.087346680134151
18528497,4.153485486393056
14370839,4.910295195616324
18854380,5.816564925904966
2391204,4.968514633725895
20944775,5.041280524781531
18094571,4.315953475326774
5725154,4.3679492599643215
7329068,4.802268549567654
13020279,3.9955714037396106
1080947,4.117088803760677
10959278,4.531246926682732
16219145,4.7731166819944
9255728,4.701598053938787
17737925,3.840387686513659
17365580,4.677990728954805
4086328,4.343232511057314
13997792,4.4069116988023715
15605948,5.745515691801292
9921249,5.114833522675105
13117253,4.74867959030318
13374172,4.3313115813927565
19954872,4.4362717535376
13751380,5.577981239094254
5638991,4.787860440319641
16285937,5.41054894192542
2115777,5.171521087596693
706347,4.5785861257150104
17863879,4.295834623132555
11947606,4.739818211941691
3011412,6.582699739965449
1885826,4.448738861244161
20260218,4.780201028589296
6901401,4.31605160700719
4637928,4.220027737080476
11034368,4.689370231014851
15885355,3.94739610251011
1448298,4.918864123353381
503529,5.302345154263462
2238030,3.8607742421551734
9864749,4.419345886622892
489979,4.729182630874112
19412631,4.838184564608883
12345325,5.0193855513184005
6975132,5.699893494203222
17406465,4.49961111466441
16231265,4.399172673125745
14198486,4.3304146918335515
4875342,4.538261469523983
21015697,4.29177635594313
13048403,4.2485208241733154
13264012,4.939662209037736
1377478,4.888877926615204
13122161,4.496608867863893
14416275,4.948307253420063
9393134,4.3579567238816805
19475815,3.9385860737472593
11244921,4.43141727538594
3937134,6.426629647752041
4550557,5.632525708252613
8635964,5.3702161998415745
6810199,4.836203645696379
3783099,6.085603724912753
9049034,5.742205117837466
7024342,5.285267258840584
8241088,5.468975960888569
1622172,4.932403768343822
8581778,4.771268488865161
19593942,4.338565314795342
13594977,5.435963886141911
7386558,4.863981574526683
12404646,5.314956681397309
15086497,4.6236275074505455
20737730,4.046271786146798
7748135,4.858858862792092
11753167,4.142277364993728
11390664,4.284411719782244
17997772,4.417148250397228
202273,5.158628758510809
20562619,4.295959917859031
4302970,4.643740784588397
10911819,5.611029311316144
8133752,5.08589892643482
14111390,5.358263465965646
13927971,5.187885349002459
11568447,5.1854303899984435
2237495,3.8528126704996533
13070157,4.6646766659773515
11875575,4.624651372080411
7072363,4.00193680679332
18715053,4.715513247246073
1598403,4.4019183464882685
20426620,3.9903342078473045
862947,4.077838536675687
10633441,4.4633829009942625
969940,5.421338599435751
8325147,4.447145323146348
16792257,4.895197246690967
1774026,4.702387579265721
11024040,4.637357661085182
5632961,4.608082928666324
14503905,5.072565309268908
18586421,5.39914322978276
15665725,4.504050921890931
15511681,5.19826978177033
20174503,4.67626366676088
311343,3.832939758271232
4464418,4.821541162611769
9786046,4.671122700207501
17498697,3.772086334183448
15303092,5.211066815793936
20364129,6.168437329182459
13154696,5.188211498395523
21090200,5.247401164088519
21048346,5.39002846503607
19964852,4.174319790238992
4482726,4.299426675049347
16379081,4.225252842054245
2966685,6.737584755050479
16417391,5.29715438301625
18110859,4.73979805946358
16052484,3.783693704237092
17944754,5.09950023522144
3642576,4.413025777117565
1442450,4.565541968213235
16971870,4.696118536711386
18961528,3.9233290808926764
16213557,4.079011542406107
836870,5.3564887826108265
5028112,4.992673951825216
855150,4.373595796534786
8683482,4.840162400113112
10116601,4.6847805034513454
16586462,4.600562998799527
17237935,4.669440669459909
7828549,4.908342376447841
14921395,4.78753489012368
8847542,4.628649146135886
1125114,4.366306274642926
4812995,4.124287359514076
13958990,4.633344992732081
20976974,5.362403601750249
6215391,5.64111619950561
1030583,5.08634689537621
15511129,4.4621013675425365
5705067,4.073201544930563
9006949,4.123562321259754
13856793,4.829524843774024
4752020,5.4954504923226954
16571972,5.922128521971364
17876281,3.929235601248341
11444515,4.700562200543195
9174553,4.708160343331144
13667099,4.4868409870402814
6314972,5.741267757633571
7090042,3.867443972973322
7206007,5.006928362349277
11563219,5.272425739567739
17477755,5.047580141497238
18399873,4.464547128802248
7478647,4.597518575568413
20420751,4.2301363072570775
8992714,4.188226209440769
17015790,4.752153587510355
8814479,4.321738206342847
506041,5.523519147056524
148201,4.108896124909087
17326525,5.817963057417382
19481649,5.475198071936522
20038725,5.1050725885998425
19927877,4.456983068742257
20247628,4.614970928952259
13715919,3.9169036034918783
10666196,5.8906839289547195
9311761,5.26181701865339
15954509,4.930574284416723
140195,3.687886897411256
10858096,5.024771349743575
14122678,5.14398846304037
11080278,4.253066296822403
10861804,4.242359960085083
9461699,4.87890978294383
20754873,5.76455688004267
4317188,4.1480160472300565
13375531,4.429050377953938
11476206,5.003634627280277
16899285,5.156654038866136
14401326,5.140692800849364
7601652,5.161660308620752
355527,5.571697651497769
2194382,4.78130378916516
9332324,3.7268466386094143
18059800,3.981813187732886
11344203,4.0641673936246
8035109,5.348762997990029
1906604,4.528967166896531
13494532,4.87079599874054
14049192,4.691964049659536
18225319,5.35438252263749
13687313,4.921655471098529
3006853,4.037657320817182
12864942,4.215394293326331
17944042,6.075111108466524
18450117,5.507951817427361
2459132,4.703830858122063
3281853,5.049586514235924
1901823,4.610654489019372
13662370,4.385179453884715
9778002,5.548184063421973
8499631,4.173277473593438
7197783,5.273546060026905
14186170,4.657126426399713
6784406,4.296763013499675
18088856,4.862449291641096
17810208,5.276475169926764
13436132,4.300613531792577
1045052,4.154832039554718
16844263,4.648213702407616
14836958,5.470998716970224
867555,4.672118178699996
14501921,5.00352789222331
12151651,5.44495835380975
4587554,5.03585203914832
9333675,4.130149963874992
17863283,4.672091292381424
19876501,4.357642796499091
3614773,4.373423243600734
8089812,4.34618417967866
11343196,4.586492982535191
4849266,3.5526377166915566
4735600,5.542556917487337
10072750,4.057457802165265
1542571,4.610635940202021
17476750,4.071196641581727
17528071,6.231596221944294
10070422,4.754116719795977
4556564,4.063938065948918
12412817,3.7253278229883513
9679278,5.394064333674045
14010670,4.542064971192308
12814672,4.431842262154172
859336,4.685453006231282
15954073,5.054441457318151
5738018,4.348558700408627
14992259,5.478240392093096
9737759,4.985497021053271
20829520,4.798695654093189
8866447,4.731066924724231
6225357,4.764040189105393
14570064,4.886608564029267
17303084,4.942763503788845
269371,4.308566584070827
1900901,5.172041195517293
20646650,4.1553751552486995
7690729,4.359961694812947
19870249,5.151524257062508
14419512,4.38243189093044
10344027,5.015556171013208
10515185,3.3588947555163378
5019371,4.521413671633705
9603611,4.849807947095906
15859847,4.182539447972255
20935141,4.856162080285751
5783014,3.838571521369313
15444845,4.889892250294819
6326767,4.881089451805751
18175476,3.578755803870333
6759439,5.156820957274713
2189119,5.569627345691522
18021286,4.767382487393335
6438519,4.736246665764706
1098058,4.367171609363464
16175830,3.9718450765086573
3238355,5.495760440259504
761630,4.391361410439025
6793767,4.6564987620194085
461635,5.575113976492168
7324108,4.952710890802843
19841164,4.589468755959045
3755474,4.773194479164715
17513537,5.148545481703498
2499596,4.544937690705506
901797,5.05653721961794
10720392,4.421233937715174
16146239,4.4137465609110995
15148714,5.9795796963283
16664979,4.416596485537109
10563752,5.168060446778871
13487852,5.161609401735301
17106423,4.682518775080901
553862,5.27447951447775
16346288,4.837395353056376
17843922,4.665051794766499
16438473,4.521714618547098
13226220,4.347732117763829
13084740,5.580593524571891
16269161,4.764534416751909
2594714,4.740561103559535
5629216,4.456589593516625
20096166,4.768145551723345
13140602,6.32400061702532
13341570,4.424881873983541
13675956,6.082372876092193
14219095,4.687761300028768
14450829,5.397556080307355
16514018,4.611404197650568
6934249,4.629338676098834
14754222,3.0939531916629406
4251439,5.478551414226748
14055052,5.641997509149726
1333431,5.706644962649736
8496069,5.089449350022992
3600108,4.154679086453038
16141267,3.9606260696452917
4377221,4.836458343591664
15787190,5.4165694491261265
1091582,4.087997055950622
5883655,5.415186949047712
1132215,5.084727467768891
20583769,3.9453670140908694
11909308,5.899229797333231
3478624,4.9756323449602675
11397501,5.378232931091206
4729854,5.073408321741452
424796,4.980934837331299
17700841,4.075439554279967
18196760,4.54154638875376
14341006,4.054123829782997
14302316,4.31880578456828
13609556,4.108127286501724
10829503,4.209965133872856
14094264,3.4251967170283795
1843674,4.083488775520556
15889919,3.8817037789615663
5126657,4.64598273114812
8001293,6.379697141575194
20961950,5.153171163699759
16135347,5.6118957407283725
14804950,4.801631336944899
17048391,4.848540046870769
9585020,4.6450920151685064
18286322,5.422077817771411
4317681,5.0963247828823794
11261146,4.222982504565136
13801290,3.8027186839139
17174433,4.379993426284733
8628430,4.868199941308492
21110408,4.840142006155181
18162935,4.4695099873535105
168263,3.818186795246567
7917878,4.611784370109044
15618325,4.723543165956219
450905,5.3648443992579455
16000465,5.693755133030907
9915643,5.668720041912672
14237735,4.4621048329168245
10596131,5.076702899158057
13704898,6.177112801327262
16353539,5.607435276211473
13031882,5.652427550701132
8734601,4.033958086272046
1732805,5.4926744096982505
20810517,5.3618678295578714
2501088,3.9775679334896896
17702246,4.213032340216196
13802701,4.417673758203995
3728640,4.943498845069388
9366080,5.605946777390459
13772817,5.534313895275497
7094737,4.089882239309881
14124,6.13588116818697
15344934,3.778694994856417
2232649,4.756937362950324
6100283,6.660026041885296
13231678,4.89872716324571
10537150,4.834592103168447
846854,4.347201478933668
2291457,4.560053813867293
11568637,5.236311797447225
7839972,4.359323661074466
16194375,4.218410503468558
2895820,5.90517892233968
1732428,4.682441096458286
16365915,4.815258814549894
12923989,4.592362904751195
16837405,4.008000778073235
10083973,5.0195984765494055
15419574,6.198450383207155
13762797,5.273076418525493
11803756,5.73881286300951
1797692,4.2282482642679815
14595567,4.681466962894071
17944817,5.188488249769788
7258864,4.23840606592318
2189522,4.463362481386577
6912869,6.241313778358482
15219146,4.622751860730249
9175410,5.015871458608423
758815,4.179548587573225
16242691,5.57251993290696
267652,4.651874919703046
842231,3.6583181926249715
13800652,4.11576167939864
15941309,3.7841160703271255
3414607,4.477033840819823
7328721,6.3145178064724234
4795029,5.732131341420835
4419090,3.755992277424332
14593569,4.526889843115154
1970723,4.770305581554701
4388398,4.523957760982194
13651958,4.341836989181351
1606395,4.476253727185617
18948947,5.341410478792136
12067883,4.4577909435762475
13398442,6.1436667191126375
763600,4.753884667952786
3822048,4.4150711607069715
12054152,4.133985311552929
6462593,4.251939717128501
20350976,5.665193237196878
20431834,4.49123964781918
18043457,4.820410728493983
18387835,3.6198408417054466
13275308,6.34747638262963
14264822,3.6687503511934616
15908994,4.920375007163737
7806682,4.592703592270575
17980507,4.353610958725924
7998947,5.538116779645706
13433817,5.15315795093956
16506199,4.784524752544122
20799220,5.406795519370343
9475648,6.203146397171929
12678074,4.847278424960523
10907472,4.561654623598928
7419159,4.540147208628411
2101899,4.521518112969863
12464982,4.6184463764942985
690349,5.482877333357679
55565,5.322379978497292
16389801,6.010530954916005
17829693,5.312033683819543
13448114,5.200555142550755
16471274,5.060362510942765
12760005,5.014547551060874
198478,4.25887092229323
13355002,4.065878250958278
10799408,5.061686817153789
14966583,4.759124263646138
11755000,5.175729975146943
1048688,5.417036880144785
20624559,4.130253597765413
10683306,3.722554047028556
17638871,5.619228609048425
16003303,4.723718732376737
3354853,5.169695879539782
14672201,4.430645105291635
18442196,4.7454949199371725
17996373,4.731032380852487
1407208,4.26010597063475
1716843,5.0687593924158545
9558425,3.9488066388908365
4661383,6.183435774788739
14183139,5.59291874290342
14043418,5.294619384814206
322800,4.190761092999712
13602723,4.6588675417526675
15563732,4.482408741028295
14656094,5.477840466412096
185478,4.799430827124048
16616410,4.85940758021209
19471202,4.42871048220201
1397997,5.092229169450173
6373795,5.016465050293191
18278857,4.276132734151917
17996462,4.572531511530756
